,URW NA Equity,VIE FP Equity,VIV FP Equity,ORA FP Equity,EN FP Equity,SOLB BB Equity,AC FP Equity,PUB FP Equity,RI FP Equity,RMS FP Equity,LG FP Equity,ENGI FP Equity,FR FP Equity,FTI FP Equity,STM FP Equity,SU FP Equity,SW FP Equity,ACA FP Equity,AI FP Equity,AIR FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,SGO FP Equity,LI FP Equity,LR FP Equity,MC FP Equity,ML FP Equity,GLE FP Equity,GTO NA Equity,HOLN FP Equity,KER FP Equity,ALO FP Equity,ALU FP Equity,ATO FP Equity,BN FP Equity,TEC FP Equity,TTE FP Equity,UG FP Equity,UL NA Equity,MT NA Equity,NOKIA FP Equity,OR FP Equity,BNP FP Equity,CA FP Equity,CAP FP Equity,CS FP Equity,DG FP Equity,DSY FP Equity,EDF FP Equity,EL FP Equity
2016-04-05,235.7,19.7269,5.2637,14.105,29.22,84.19,36.4,61.65,97.0,301.25,59.96,13.08,41.95,,4.625,52.36,93.78,9.072,69.0664,56.43,81.82,58.91,71.8684,37.52,41.695,47.75,145.35,21.4825,31.085,60.13,42.56,141.01,19.7783,3.21,54.0894,61.23,46.095,38.345,13.715,235.7,11.937,5.067,154.2,42.95,23.275,81.14,19.61,64.74,14.074,8.5232,106.25
2016-04-06,235.0,19.8234,5.3015,14.19,29.555,82.82,35.74,62.34,96.94,300.1,59.96,13.12,42.0333,,4.608,52.91,94.32,9.103,69.586,56.46,82.03,58.68,74.3548,37.525,41.835,47.72,146.1,21.715,31.15,61.32,41.805,142.5,20.2234,3.23,54.0214,61.58,47.225,38.88,13.435,235.0,12.03,5.148,156.15,43.0,23.3,80.6,19.84,65.1,14.258,8.4222,107.75
2016-04-07,232.45,19.8571,5.3102,14.19,29.285,82.02,35.605,62.44,96.41,298.55,59.96,13.095,41.7667,,4.8,52.22,94.12,8.895,68.3639,56.74,80.14,57.88,74.2951,37.71,41.5,47.295,145.15,21.5825,30.075,60.49,41.83,139.66,19.6764,3.22,53.7567,61.16,47.34,38.58,13.12,232.45,11.955,5.081,155.15,41.35,23.34,79.93,19.465,64.85,14.008,8.5232,106.8
2016-04-08,236.85,20.2138,5.3552,14.23,29.85,83.98,36.3,62.95,96.94,297.95,59.96,13.33,42.3167,,4.894,53.12,94.28,9.101,69.0664,57.51,81.8,58.94,74.1658,38.695,41.695,48.43,145.65,22.0725,30.885,60.47,41.5,140.41,20.3718,3.24,54.2406,61.26,48.4,40.01,13.38,236.85,12.135,5.301,154.7,41.935,23.555,80.19,19.92,65.02,14.052,9.0162,107.45
2016-04-11,239.4,20.3633,5.3465,14.395,29.565,84.99,36.945,62.63,96.63,294.7,59.96,13.48,42.35,,4.973,53.56,95.22,9.191,69.8129,56.35,82.4,59.06,73.8078,38.63,42.085,48.985,146.05,22.1475,31.2,58.65,41.82,139.53,20.7149,3.24,54.0365,60.93,48.595,40.19,13.595,239.4,13.077,5.202,153.95,42.315,24.16,80.37,20.18,64.58,14.0,9.322,106.0
2016-04-12,239.25,20.3536,5.3523,14.8,29.96,85.45,39.0,62.3,97.32,299.4,59.96,13.43,42.9833,,4.806,53.69,95.1,9.237,71.6058,56.07,83.89,59.03,73.8476,38.73,42.13,49.405,148.3,22.675,31.36,58.48,41.83,140.08,20.9791,3.22,54.044,60.95,48.9,40.93,13.59,239.25,13.473,5.159,154.5,42.56,24.385,79.81,20.715,64.75,13.968,9.3841,106.6
2016-04-13,243.6,20.5127,5.4497,15.05,30.36,87.82,38.77,63.06,99.03,312.3,59.96,13.805,44.25,,5.003,55.92,96.09,9.742,74.0573,57.61,86.95,60.98,75.5881,40.08,42.45,50.81,154.55,23.1525,33.815,60.19,44.72,144.54,21.3732,3.23,56.0328,61.93,50.52,42.565,14.06,243.6,14.769,5.395,157.65,45.265,25.125,81.74,22.055,64.9,14.218,9.947,110.0
2016-04-14,240.65,20.5224,5.4657,15.09,30.555,87.72,38.625,63.04,99.8,310.55,59.96,13.845,44.4833,,4.899,56.59,93.07,9.826,74.1304,56.87,88.1,61.04,76.881,40.3,42.325,50.11,153.5,23.195,34.075,58.91,44.73,143.62,21.8739,3.26,57.2502,62.67,50.36,42.815,14.085,240.65,14.742,5.519,159.6,45.66,25.15,81.7,22.025,65.84,14.244,9.7653,110.55
2016-04-15,241.15,20.7249,5.4555,15.14,31.05,88.76,38.02,62.1,100.05,308.25,59.96,13.875,42.8167,,5.131,56.38,93.3,9.713,74.3866,56.58,86.47,60.36,77.0302,39.97,42.53,49.995,152.4,23.025,33.84,57.67,45.11,143.8,22.064,3.27,56.789,62.16,49.98,42.545,13.615,241.15,14.61,5.462,158.65,45.16,26.11,80.3,22.145,65.95,14.194,10.1997,108.4
2016-04-18,241.45,20.7827,5.4207,15.06,31.03,88.53,38.3,62.22,100.5,308.15,59.96,13.97,43.6833,,5.043,55.87,92.51,9.731,75.0452,56.84,88.03,60.98,76.9705,40.32,42.965,50.0,152.25,23.25,34.26,57.76,45.725,145.01,21.9203,3.28,57.0914,62.32,51.0,42.245,13.83,241.45,14.871,5.442,160.45,45.73,25.96,80.28,22.095,66.05,14.258,10.018,108.65
2016-04-19,241.85,20.72,5.3829,15.23,30.98,90.64,38.92,66.38,102.3,315.15,59.96,14.25,44.9667,,5.223,55.8,93.18,9.749,76.8381,57.38,90.0,61.33,77.2888,40.37,42.96,50.05,153.45,23.585,34.23,59.0,45.48,150.49,21.5216,3.31,57.4468,64.52,52.6,42.885,14.3,241.85,15.579,5.557,168.5,45.63,26.255,81.55,22.4,66.18,14.39,10.2928,111.15
2016-04-20,243.85,20.5706,5.4119,15.175,30.93,91.42,40.965,65.83,103.7,314.0,59.96,14.385,44.7667,,5.145,56.47,92.54,9.963,77.6796,57.46,89.05,61.76,77.5573,40.675,42.765,50.2,154.5,23.545,35.11,58.15,46.065,150.03,21.2017,3.3,56.5697,64.63,53.12,43.345,14.23,243.85,15.987,5.455,168.1,46.815,26.395,79.88,22.715,65.56,14.592,10.6341,111.75
2016-04-21,238.35,20.1801,5.3378,14.98,30.52,91.12,41.04,64.91,98.65,311.7,59.96,14.315,44.4833,,5.169,59.1,91.09,10.015,77.5699,58.18,87.71,62.68,78.1939,40.7,41.815,50.35,152.1,23.8775,35.525,58.24,44.845,148.82,20.9791,3.3,59.98,63.87,52.91,43.65,14.1,238.35,15.177,5.365,165.15,47.64,26.49,79.3,22.73,64.24,13.986,10.5233,114.65
2016-04-22,237.0,20.3054,5.3378,14.945,30.225,90.3,40.79,64.91,96.5,307.45,59.96,14.255,44.45,,5.171,59.45,90.14,10.09,76.7649,58.17,87.34,60.79,78.0845,40.71,40.075,50.5,149.75,24.075,35.815,58.01,44.29,140.83,21.299,3.3,59.4356,63.13,53.09,43.825,13.855,237.0,15.279,5.397,163.45,47.79,26.48,79.02,22.865,65.01,14.022,10.8513,115.5
2016-04-25,238.5,20.3344,5.3494,14.785,30.615,89.48,40.425,64.72,96.64,308.3,59.96,14.035,45.0667,,5.074,58.66,89.81,9.861,77.3869,58.64,88.0,62.35,78.2436,40.545,40.575,48.67,148.8,24.055,34.9,58.5,43.41,140.27,21.0719,3.29,59.1029,62.95,51.65,43.62,14.03,238.5,14.547,5.258,163.5,46.645,25.9,78.7,22.655,65.48,14.036,9.65,115.25
2016-04-26,239.8,20.344,5.0965,14.98,29.375,88.86,41.025,65.19,95.85,304.85,59.96,14.3,44.7167,,5.205,58.39,89.14,10.045,73.6548,58.23,88.43,62.94,77.1098,40.47,41.56,49.385,147.55,23.9975,35.41,58.2,43.255,138.83,20.9931,3.28,58.9819,62.48,51.42,43.735,14.19,239.8,14.457,5.25,162.85,47.48,25.75,78.58,22.84,65.13,14.03,10.2352,114.0
2016-04-27,237.55,20.4935,5.0354,14.96,29.23,89.59,39.9,65.71,95.96,307.15,59.96,14.59,46.45,,5.704,58.99,89.58,9.928,73.1425,58.46,88.51,63.23,76.5827,41.06,41.2,50.14,147.2,24.3825,35.245,58.86,43.61,138.97,21.248,3.26,59.2844,62.9,52.16,44.965,14.08,237.55,14.34,5.281,164.8,47.88,25.745,83.63,22.725,65.8,14.072,11.0463,114.2
2016-04-28,238.25,20.8888,4.9817,14.85,29.495,90.57,39.865,65.64,95.35,316.6,59.96,14.415,47.2333,,5.631,58.77,89.61,10.0,73.4718,55.77,88.26,62.31,75.7771,40.695,41.15,49.965,149.4,23.895,35.665,59.88,44.485,140.18,20.9513,3.25,59.428,62.63,51.86,45.12,14.49,238.25,15.333,5.29,165.85,48.245,25.77,82.82,22.83,66.0,13.948,10.971,115.0
2016-04-29,234.0,20.6863,4.8726,14.48,29.12,88.26,38.685,64.63,94.28,311.0,59.96,14.4,46.15,,5.364,56.84,88.19,9.659,72.4473,54.61,84.28,60.17,71.7192,39.995,41.075,49.74,145.1,22.7875,34.25,56.8,44.005,139.11,20.6963,3.27,58.7475,61.17,51.11,43.93,14.055,234.0,14.796,5.131,158.45,46.24,24.745,81.53,22.015,65.24,13.66,11.1217,113.05
2016-05-02,237.65,20.1512,4.9642,14.795,29.165,88.88,38.975,64.74,95.37,317.6,59.96,14.315,46.8167,,5.259,56.71,89.55,9.597,72.6595,54.25,84.23,60.29,71.6396,40.18,41.065,49.955,147.25,23.0175,34.12,57.17,43.395,141.43,20.6314,3.26,58.7021,61.64,50.91,43.93,13.95,237.65,14.577,5.194,158.6,45.965,24.9,81.65,22.32,64.94,13.79,11.1217,114.2
2016-05-03,235.3,20.1367,4.8523,14.82,29.06,92.67,38.335,63.48,93.75,314.0,59.96,14.065,46.05,,5.029,55.5,87.92,9.181,71.3935,53.56,81.95,58.71,71.2617,39.495,41.0,48.57,144.7,22.7,32.83,55.91,40.695,139.15,20.5433,3.27,58.4677,60.97,48.6,42.725,13.455,235.3,13.932,5.11,157.8,45.5,24.255,80.97,22.05,65.5,13.686,10.4479,113.0
2016-05-04,232.95,19.3268,4.8421,14.275,28.765,91.18,38.34,63.08,93.48,317.0,59.96,13.81,46.0833,,4.852,54.91,88.1,9.173,69.7324,53.25,81.36,58.46,69.7499,38.435,40.7,49.72,143.65,22.5075,33.38,55.44,40.48,135.76,20.4182,3.26,59.0877,60.49,46.83,42.15,13.43,232.95,14.094,5.041,157.3,45.31,23.91,79.83,21.905,64.47,13.658,10.1775,111.6
2016-05-05,233.95,19.052,4.8857,14.355,28.585,90.07,38.25,63.8,94.47,317.3,59.96,13.39,45.5833,,4.889,53.7,88.39,8.97,69.7031,54.02,80.43,58.42,70.7644,38.49,40.975,49.085,144.4,22.545,32.6,55.53,40.155,135.85,20.3718,3.28,59.2541,59.56,47.225,42.545,13.385,233.95,14.079,4.992,158.65,44.71,23.9,79.44,21.645,64.31,13.714,10.3504,112.4
2016-05-06,235.3,19.3123,4.8988,14.21,28.445,90.2,37.82,63.56,95.31,316.5,59.96,13.375,45.6167,,4.832,53.78,89.08,9.03,69.8568,54.03,81.03,58.33,70.0184,38.275,41.115,48.645,143.7,22.5875,32.86,55.51,39.435,134.41,20.2744,3.27,59.1482,59.8,47.445,42.94,13.405,235.3,13.914,4.948,157.75,44.265,23.9,78.89,20.43,63.75,13.598,10.3593,112.25
2016-05-09,238.35,19.4088,4.925,14.555,28.66,88.87,38.535,63.9,96.6,318.45,59.96,13.3,45.4333,,4.707,53.84,90.01,9.013,69.7251,54.38,80.63,58.68,71.4208,38.36,41.515,49.01,145.55,22.58,32.93,56.15,39.015,135.25,20.0843,3.29,59.8061,61.05,46.25,42.08,13.37,238.35,12.225,5.029,160.35,44.15,24.05,81.13,20.67,63.92,13.804,10.1687,115.0
2016-05-10,238.25,19.3075,4.8741,14.625,28.7,89.5,39.12,63.55,96.81,322.6,59.96,13.275,46.55,,4.776,54.73,89.87,9.12,70.0178,55.55,82.26,59.42,70.0184,38.58,41.49,49.15,148.85,22.895,33.47,57.23,39.34,136.18,20.3115,3.28,60.2371,61.01,46.9,42.665,13.875,238.25,12.555,4.666,160.8,44.575,24.375,81.45,20.895,64.09,13.846,10.3327,114.7
2016-05-11,234.65,19.134,4.7854,14.7,29.09,89.29,38.795,62.9,95.67,319.3,59.96,13.135,46.2833,,4.73,54.95,88.96,9.101,69.747,55.49,81.28,59.86,69.1134,38.5,40.85,48.69,146.45,22.7625,33.0,57.24,39.79,134.18,20.5943,3.29,60.9479,60.6,46.99,42.885,13.63,234.65,13.053,4.65,159.2,44.13,24.14,81.66,20.84,64.56,13.824,10.049,114.1
2016-05-12,231.4,19.1774,4.9148,14.86,28.895,88.34,38.9,63.05,95.29,316.5,59.96,13.22,46.1833,,4.645,54.6,90.37,8.654,69.3811,55.23,82.18,59.2,68.7354,38.3,40.405,48.895,144.75,22.64,32.695,53.05,39.4,132.09,20.0751,3.28,60.1162,60.39,46.73,42.765,13.55,231.4,12.42,4.561,158.3,43.455,24.195,80.86,20.69,64.62,13.646,10.018,112.2
2016-05-13,234.95,19.269,4.9192,15.095,29.635,87.2,38.105,63.15,95.89,317.1,59.96,13.35,46.7667,,4.664,54.76,89.99,8.645,70.4056,55.14,80.75,59.55,69.6007,38.485,40.46,48.58,145.35,22.7125,33.395,55.14,39.395,132.79,19.885,3.37,60.5396,60.64,45.85,42.82,13.7,234.95,12.336,4.642,159.55,44.02,24.495,81.5,20.725,65.09,13.662,10.0445,113.0
2016-05-16,236.0,19.3847,4.8552,15.03,29.445,87.12,38.095,63.09,96.23,317.8,59.96,13.365,45.4667,,4.726,54.85,89.58,8.604,70.3032,54.87,80.25,59.66,69.2824,38.465,40.655,48.48,145.05,22.51,33.28,54.3,38.905,133.2,20.0333,3.35,60.0405,60.61,46.2,43.15,13.545,236.0,12.57,4.602,159.05,43.9,24.365,80.66,20.575,65.52,13.7,10.0623,113.15
2016-05-17,236.1,19.1484,4.9104,15.06,28.87,87.57,37.865,63.65,94.95,317.5,59.96,13.385,44.3333,,4.743,55.21,89.76,8.636,70.2446,54.18,77.8,59.34,69.372,38.24,40.585,48.02,143.95,21.7275,33.55,54.24,39.26,132.55,20.3996,3.35,61.1067,59.91,46.3,43.07,12.99,236.1,12.678,4.553,157.95,44.325,24.22,80.95,20.63,65.13,13.728,10.2839,111.55
2016-05-18,233.75,18.7483,4.9904,15.15,28.89,87.46,38.785,63.84,94.6,320.65,59.96,13.42,43.8333,,5.029,55.87,90.71,8.775,70.6178,53.21,77.93,59.16,69.73,38.335,40.18,48.43,144.8,21.7025,34.02,53.83,40.13,133.39,20.3996,3.35,61.1748,59.98,46.375,43.16,13.01,233.75,12.522,4.683,159.85,44.98,24.525,81.24,20.705,65.36,13.718,10.4435,112.7
2016-05-19,231.25,18.7242,4.9439,14.95,28.72,86.04,38.165,63.51,93.85,318.05,59.96,13.19,43.3667,,5.01,55.47,90.15,8.743,70.0617,53.33,79.05,58.57,68.626,38.265,39.72,48.11,142.2,21.595,34.465,53.34,39.66,131.95,20.5016,3.33,60.6682,59.5,49.3,42.13,13.075,231.25,11.796,4.612,158.2,45.305,23.98,80.21,20.855,65.15,13.54,10.2706,112.25
2016-05-20,235.7,18.917,5.0354,15.205,28.945,86.36,38.855,64.77,94.82,318.9,59.96,13.3,43.9667,,5.139,56.25,91.78,8.843,71.1081,54.41,79.89,59.98,70.7942,38.78,40.41,49.25,144.2,22.095,34.675,54.12,40.005,133.81,20.5341,3.35,61.7419,60.35,47.685,43.005,13.255,235.7,11.889,4.674,160.65,45.715,24.395,81.73,21.24,66.01,13.82,10.2396,114.55
2016-05-23,234.75,18.8399,4.9918,15.03,28.84,86.49,38.93,64.38,94.5,316.2,59.96,13.25,43.5667,,5.171,56.19,91.45,8.794,68.8981,54.54,78.98,59.87,69.8195,38.64,40.08,49.205,142.4,21.9525,34.785,54.07,39.545,132.51,20.2003,3.35,61.4243,60.31,47.355,42.39,13.115,234.75,11.508,4.692,160.1,45.93,23.58,82.89,21.085,66.35,13.9,10.2662,114.55
2016-05-24,241.3,19.1484,5.1183,15.21,29.125,88.95,39.56,65.22,96.45,322.15,59.96,13.52,44.8333,,5.315,57.15,92.98,9.092,70.6325,56.0,81.62,61.53,71.4108,39.37,41.14,49.77,144.7,22.435,36.665,54.66,40.615,134.18,20.4923,3.36,61.8176,61.75,48.385,43.115,13.475,241.3,11.892,4.86,164.2,47.63,24.21,85.0,22.05,67.74,14.118,10.4568,116.1
2016-05-25,240.95,19.0279,5.1285,15.34,29.19,90.02,39.76,64.57,97.37,321.15,59.96,13.78,45.25,,5.355,58.02,94.18,9.524,71.0935,56.07,83.13,62.46,73.221,39.56,40.855,49.3,143.5,22.665,36.71,55.5,40.53,135.25,20.6314,3.35,62.3318,62.3,48.51,44.07,13.83,240.95,12.138,5.048,164.8,48.97,24.38,84.82,22.36,67.41,14.104,10.7405,116.9
2016-05-26,243.2,19.3123,5.1692,15.59,29.275,91.16,40.01,64.69,98.63,321.95,59.96,13.865,46.1,,5.412,58.07,95.17,9.635,71.8399,56.0,85.34,62.84,73.0718,39.94,41.13,49.82,143.8,22.9425,36.985,55.92,40.915,134.74,20.7751,3.36,62.793,62.92,48.43,44.03,14.2,243.2,12.975,5.025,165.75,50.0,24.47,86.05,22.57,67.92,14.21,10.7848,117.35
2016-05-27,245.0,19.4666,5.2026,15.465,29.09,90.79,40.025,64.57,98.24,324.5,59.96,13.885,45.8667,,5.429,58.3,93.89,9.092,71.5179,56.02,83.94,62.96,73.4,40.055,41.54,50.38,145.05,22.8175,36.95,55.9,40.75,136.18,20.854,3.36,62.6267,63.13,48.36,43.9,14.085,245.0,12.837,5.059,166.9,49.765,24.38,86.04,22.705,68.18,14.224,10.8469,118.25
2016-05-30,244.75,19.3172,5.2171,15.58,29.115,91.4,39.905,64.92,99.19,324.25,59.96,13.98,45.1667,,5.444,58.19,94.35,9.097,72.1546,56.3,85.15,63.36,73.5094,40.02,41.615,50.66,145.4,22.945,37.31,55.51,40.88,136.46,20.9421,3.37,62.5737,63.56,48.575,43.765,14.29,244.75,12.771,5.13,167.45,50.28,24.49,85.7,22.7,68.15,14.262,10.8336,118.25
2016-05-31,241.9,19.457,5.1837,15.615,29.2,91.2,39.105,65.06,97.91,324.95,59.96,13.845,45.2167,,5.377,58.11,94.53,9.025,70.6398,56.02,84.34,63.0,73.2906,40.12,41.11,49.435,144.05,22.835,36.99,54.93,40.305,134.92,20.9281,3.36,62.8081,63.08,49.335,43.675,14.145,241.9,13.26,5.128,168.9,49.765,24.35,85.7,22.58,67.59,14.312,10.6164,117.35
2016-06-01,240.3,19.6594,5.1372,15.5,29.01,88.99,37.42,65.07,97.82,324.1,59.96,13.55,44.8167,,5.34,57.73,94.83,8.837,70.8593,55.94,83.07,62.34,73.0718,39.955,40.97,50.12,144.4,23.15,36.16,54.92,40.17,135.9,20.8957,3.37,61.5302,62.88,49.475,43.03,14.06,240.3,12.885,5.083,168.25,48.86,24.085,85.02,22.39,67.2,14.308,10.4036,118.25
2016-06-02,238.4,19.592,5.0907,15.5,28.945,88.99,37.895,65.63,97.8,323.5,59.96,13.495,45.6333,,5.338,58.0,95.17,8.875,70.9837,55.3,83.51,62.73,72.9823,39.92,40.625,50.52,145.35,23.4575,36.225,56.27,40.335,138.13,20.8632,3.35,61.9763,62.91,48.5,42.34,14.3,238.4,13.539,5.073,167.75,47.51,24.18,87.82,22.315,66.79,14.18,10.5499,118.15
2016-06-03,240.4,19.5871,5.0282,15.37,28.74,88.01,40.445,62.04,98.01,324.3,59.96,13.505,44.85,,5.322,57.01,94.47,8.646,69.6885,53.35,80.28,61.74,72.0971,39.825,40.9,49.985,145.25,23.1775,35.61,55.3,39.525,137.62,20.8586,3.36,61.8251,62.87,47.945,42.295,13.895,240.4,13.761,5.04,168.1,46.32,24.34,87.35,21.755,66.69,13.96,10.4657,117.65
2016-06-06,239.7,19.645,4.9817,15.37,28.58,89.39,40.25,61.77,98.51,324.15,59.96,13.65,44.95,,5.394,56.84,94.88,8.672,69.4909,53.03,80.38,61.41,72.0076,39.105,41.165,50.06,145.25,23.2075,35.365,55.58,39.835,140.69,21.0811,3.35,61.2807,62.82,49.25,42.465,13.735,239.7,14.169,5.014,168.1,46.385,24.265,86.59,21.82,66.83,13.95,10.0534,118.85
2016-06-07,242.1,19.8426,4.8973,15.5,28.895,90.52,40.615,61.65,98.39,335.0,59.96,13.95,46.115,,5.539,57.01,95.74,8.8,69.6665,53.51,82.9,61.5,72.6839,39.55,41.71,50.36,149.4,23.4625,35.72,55.32,40.74,145.52,21.3222,3.36,61.4924,63.33,50.72,43.765,14.16,242.1,14.25,5.05,168.8,47.065,24.605,87.72,21.91,66.9,13.95,10.2396,119.0
2016-06-08,243.05,19.8282,4.8377,15.52,28.595,90.27,39.905,61.8,97.68,332.9,59.96,14.31,46.145,,5.383,56.73,94.81,8.651,69.3665,53.61,81.5,61.35,72.2562,39.375,41.745,49.85,147.55,23.35,34.94,54.55,40.79,143.75,20.7473,3.44,61.258,63.13,52.05,43.37,13.895,243.05,14.64,5.031,168.6,46.405,24.355,87.06,21.56,66.15,13.754,10.3726,118.1
2016-06-09,241.45,19.7462,4.7258,15.215,28.28,89.12,38.775,62.37,96.78,331.1,59.96,14.31,45.535,,5.316,56.11,93.89,8.451,68.8689,53.4,79.57,61.0,71.9579,39.17,42.14,49.595,145.75,23.0325,34.205,54.41,39.815,143.29,20.4923,3.45,60.8496,62.79,50.19,42.845,13.67,241.45,14.31,5.028,166.85,45.875,23.9,87.63,21.205,65.79,13.704,10.2972,118.4
2016-06-10,236.5,19.2738,4.6342,14.74,27.65,86.8,37.7,60.77,94.9,326.55,59.96,14.115,44.545,,5.079,55.23,92.36,8.194,68.2103,52.66,78.09,60.68,70.0582,38.13,41.145,48.095,142.7,22.7325,32.675,52.93,38.485,140.78,19.9545,3.45,59.791,61.43,49.455,42.05,13.455,236.5,14.19,4.976,163.4,44.295,23.195,85.75,20.31,64.67,13.394,9.7963,116.1
2016-06-13,234.4,19.0327,4.5645,14.6,27.065,85.1,36.855,59.81,93.4,327.0,59.96,13.855,43.695,,4.969,53.99,91.78,7.92,67.3541,51.27,76.14,58.62,69.1134,37.46,40.025,47.105,140.5,22.12,31.59,52.3,36.89,139.43,19.5744,3.41,58.9668,60.47,47.955,41.48,13.09,234.4,13.665,5.055,161.4,43.01,22.595,84.23,19.595,63.65,13.314,9.4328,113.3
2016-06-14,227.95,18.5748,4.3871,14.175,26.54,83.12,35.76,59.04,92.04,322.0,59.96,13.61,42.71,,4.929,52.71,90.24,7.762,66.0515,50.98,74.32,57.02,66.9352,36.705,38.995,46.335,137.1,21.8125,30.75,51.69,36.37,136.23,19.1339,3.41,58.5282,60.0,46.49,40.055,12.73,227.95,12.993,4.959,158.7,42.04,22.155,82.65,19.295,62.18,13.194,9.2866,110.75
2016-06-15,228.65,18.6181,4.5616,14.16,26.63,83.77,36.475,59.89,92.61,323.9,59.96,13.84,42.79,,5.056,53.84,91.05,7.81,66.8052,51.67,74.13,57.5,67.7408,36.89,38.96,46.575,139.2,21.6375,31.33,51.93,37.315,138.6,19.1571,3.46,59.0953,60.5,47.0,40.415,12.735,228.65,13.56,5.032,160.7,42.415,22.29,83.13,19.27,62.6,13.31,9.5835,110.9
2016-06-16,227.5,18.5892,4.547,14.39,26.3,83.38,35.39,60.22,92.51,321.5,59.96,13.85,43.02,,4.926,53.68,90.51,7.68,66.6369,50.49,74.55,56.9,67.4027,36.515,38.52,45.96,137.6,21.425,30.845,52.51,36.5,135.44,18.9438,3.49,57.9535,60.3,46.015,40.48,12.665,227.5,13.344,5.115,161.15,41.85,22.1,81.78,19.44,62.33,13.156,9.4639,110.2
2016-06-17,229.3,18.6133,4.5296,14.29,26.56,84.9,36.3,60.56,91.58,327.35,59.96,14.12,44.075,,5.043,54.75,91.34,8.047,66.8198,50.83,76.18,56.93,67.4624,36.985,38.695,46.535,137.5,21.5575,32.87,52.56,37.24,136.27,18.8835,3.49,58.9365,59.9,48.165,41.26,13.18,229.3,13.713,4.845,161.35,43.45,22.24,82.52,19.68,62.9,13.112,9.916,110.35
2016-06-20,238.15,19.2352,4.672,14.67,27.6,87.27,37.87,62.46,94.56,335.9,59.96,14.48,45.785,,5.162,56.84,94.04,8.354,68.4591,53.31,78.87,59.25,69.1233,38.56,39.71,48.435,143.9,22.3575,33.8,53.1,39.135,141.66,19.6764,3.5,61.5907,61.82,50.15,42.72,13.73,238.15,14.28,4.94,165.25,45.58,23.055,86.72,20.51,64.8,13.71,10.1908,114.55
2016-06-21,241.35,19.4473,4.7084,14.435,27.995,87.55,38.235,62.73,95.59,336.95,59.96,14.515,45.79,,5.2,57.34,94.38,8.471,68.9567,54.36,78.76,60.42,69.6504,38.905,40.185,48.51,143.2,22.17,34.165,53.16,39.065,140.78,19.8989,3.47,61.9688,62.81,49.545,43.02,13.76,241.35,13.68,4.95,167.4,46.07,23.145,86.99,20.77,64.73,13.824,10.2041,116.0
2016-06-22,240.85,19.4039,4.7549,14.24,27.375,88.25,38.125,63.27,95.61,339.2,59.96,14.585,45.88,,5.278,57.37,95.74,8.55,69.3079,54.45,78.23,61.03,70.7843,39.17,39.945,48.745,142.75,22.05,34.485,52.87,39.41,141.01,20.0009,3.47,61.8856,62.78,49.735,43.03,13.66,240.85,13.605,4.925,168.5,46.365,23.16,86.97,20.905,64.42,13.83,10.2485,116.95
2016-06-23,244.95,19.0424,4.8566,14.775,28.18,90.13,39.33,63.79,96.64,341.4,59.96,14.685,47.42,,5.435,58.39,96.54,8.897,70.391,55.53,81.6,62.19,71.6098,39.99,40.8,50.02,144.6,22.485,36.26,53.68,40.175,142.69,20.2559,3.48,62.8535,63.88,50.32,43.69,14.31,244.95,14.427,5.053,170.65,47.7,23.49,89.01,21.51,64.65,14.05,9.8052,118.3
2016-06-24,230.35,17.7986,4.5339,13.665,26.38,83.05,36.245,60.66,95.17,325.2,59.96,13.475,42.625,,5.125,52.12,94.0,7.651,66.4979,52.11,70.49,58.28,68.994,35.58,38.19,45.725,135.15,21.43,28.8,52.54,36.68,132.14,18.8465,3.47,57.6056,60.83,47.78,40.62,11.71,230.35,12.573,4.61,164.3,39.4,22.15,80.1,18.18,59.99,13.612,8.9541,115.0
2016-06-27,225.7,17.4129,4.4424,13.585,25.565,80.18,32.885,58.17,94.42,321.15,59.96,13.18,39.445,,4.988,49.725,91.94,7.194,64.9172,49.92,66.23,56.02,70.0383,32.51,37.835,43.295,131.4,20.6,26.385,49.78,34.38,128.84,17.7662,3.48,53.7491,60.46,45.85,40.325,10.655,225.7,12.018,4.595,162.8,36.91,21.445,74.4,16.405,58.57,12.956,8.595,113.1
2016-06-28,228.45,17.895,4.5848,14.075,25.63,80.92,34.155,59.07,95.12,329.2,59.96,13.515,39.9,,5.105,50.87,93.04,7.496,65.9197,51.11,68.32,57.82,72.4253,33.51,38.725,44.5,134.65,20.9325,26.95,51.46,35.365,131.11,17.6642,3.48,54.6112,60.91,45.72,41.39,11.19,228.45,11.904,4.85,165.35,38.35,21.62,76.5,17.2,60.36,13.2,8.8619,116.15
2016-06-29,232.55,18.4591,4.7985,14.62,26.47,82.38,34.97,60.2,98.19,336.35,59.96,14.035,39.99,,5.107,51.82,94.36,7.549,68.0785,51.93,68.33,59.3,73.8973,34.38,39.855,45.54,135.75,21.05,27.91,54.43,36.64,134.74,18.7398,3.47,55.7152,61.36,47.9,42.95,11.065,232.55,12.45,5.004,170.0,39.51,21.96,78.52,17.84,62.52,13.404,9.2201,118.95
