,ACA FP Equity,AI FP Equity,CS FP Equity,DG FP Equity,AIR FP Equity,ALO FP Equity,BN FP Equity,BNP FP Equity,PUB FP Equity,RI FP Equity,RMS FP Equity,STM FP Equity,SU FP Equity,HO FP Equity,KER FP Equity,CA FP Equity,CAP FP Equity,DSY FP Equity,EL FP Equity,EN FP Equity,ENGI FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,TEP FP Equity,TTE FP Equity,URW NA Equity,VIE FP Equity,LR FP Equity,MC FP Equity,ML FP Equity,MT NA Equity,ERF FP Equity,GLE FP Equity,SGO FP Equity,STLAP FP Equity,VIV FP Equity,WLN FP Equity,OR FP Equity,ORA FP Equity
2021-04-14,12.598,127.2727,23.61,90.59,100.22,44.01,58.81,51.98,52.62,169.55,1005.0,32.805,132.82,86.78,632.9,14.955,151.0,38.15,138.2,34.32,12.254,35.54,117.42,83.5447,327.1,38.295,70.22,23.4776,81.88,611.8,30.7375,24.95,86.9,22.315,52.59,15.054,8.2887,75.02,339.15,10.228
2021-04-15,12.448,128.1455,23.41,89.82,102.84,44.08,59.18,51.76,54.38,170.5,1009.5,32.58,135.04,86.3,630.0,14.995,151.3,38.25,139.84,34.42,12.246,35.32,119.64,84.1514,326.8,38.0,69.63,23.574,82.5,616.7,30.9,24.42,88.34,22.11,52.46,15.026,8.3003,75.58,342.8,10.228
2021-04-16,12.462,128.3636,23.705,90.65,103.68,45.0,59.57,52.9,55.32,170.85,1026.5,32.655,137.5,86.06,635.0,15.14,151.5,38.29,139.08,34.81,12.402,36.13,122.9,84.5492,332.0,37.95,69.31,23.9693,83.26,630.0,31.125,25.225,88.21,22.39,53.22,15.244,8.2887,74.27,336.55,10.35
2021-04-19,12.598,128.2545,23.75,92.08,102.7,44.89,60.34,53.33,54.12,171.8,1020.0,31.885,137.52,86.4,640.2,15.37,153.35,38.4,139.52,35.15,12.388,36.13,122.4,85.7427,330.5,38.04,70.75,23.9982,83.22,624.9,30.825,24.77,88.49,22.545,53.08,14.804,8.3149,75.52,338.85,10.45
2021-04-20,12.224,126.9818,23.17,87.95,97.94,44.89,59.25,50.83,53.62,171.75,1010.0,30.72,136.14,84.46,626.1,15.095,150.0,38.12,139.16,34.34,12.172,34.5,117.2,85.5936,332.3,36.86,68.13,23.8825,83.02,605.3,30.6625,23.78,87.64,21.515,52.36,14.214,8.2771,74.75,337.6,10.486
2021-04-21,12.118,127.8,23.17,87.42,97.73,45.41,58.78,50.36,53.3,173.1,1026.5,31.035,135.32,84.38,652.2,15.855,150.5,38.54,141.18,34.54,12.086,34.535,117.04,86.3693,328.9,36.905,67.3,23.68,82.6,624.6,30.675,24.135,86.51,21.32,52.18,14.348,8.2277,75.75,342.6,10.482
2021-04-22,12.142,128.4909,23.16,86.96,99.71,47.43,59.68,50.68,53.74,175.3,1047.5,31.7,137.12,86.06,645.4,15.82,150.65,39.02,142.62,34.38,12.3,34.075,121.04,86.0809,329.6,36.895,67.44,24.3357,82.9,632.0,31.2125,24.4,86.45,21.4,52.87,14.388,8.3236,80.63,347.7,10.312
2021-04-23,12.17,128.4909,23.18,87.47,98.46,47.3,58.84,50.51,54.8,173.45,1050.0,32.21,137.24,86.14,648.8,15.76,150.65,39.17,140.9,34.57,12.36,33.725,121.24,84.8775,329.9,36.775,66.61,24.8081,82.92,628.1,31.775,25.1,86.33,21.45,52.97,14.394,8.5533,81.64,345.45,10.306
2021-04-26,12.42,128.6909,23.25,89.3,101.24,46.74,58.16,51.91,54.36,170.95,1046.0,32.6,136.52,85.76,646.4,15.8,150.8,38.92,140.34,35.27,12.496,34.315,123.92,84.9172,325.9,36.86,69.7,25.0684,82.94,625.8,31.9625,25.77,86.28,22.315,52.74,14.344,8.4864,81.25,342.75,10.31
2021-04-27,12.588,129.0,23.1,89.89,99.79,47.21,57.9,51.86,53.86,170.8,1051.0,32.75,137.52,85.38,648.5,15.965,151.1,38.9,139.62,35.25,12.34,34.48,122.06,84.9371,325.1,36.79,70.77,25.4734,83.3,632.7,31.45,25.555,84.99,22.795,52.68,14.308,8.4457,81.84,336.2,10.334
2021-04-28,12.752,128.7273,23.43,90.13,99.3,47.57,58.23,53.48,54.76,171.55,1050.5,32.01,136.54,84.98,651.0,15.955,151.8,39.02,141.2,35.42,12.398,35.105,121.0,86.9959,322.5,37.445,70.12,25.7241,82.0,633.2,30.9625,25.2,83.22,23.615,52.73,14.41,8.4864,82.01,339.0,10.422
2021-04-29,12.842,128.8182,23.445,90.74,100.0,45.95,59.13,53.83,54.24,173.85,1056.0,32.54,134.38,84.52,656.6,15.995,153.8,39.1,141.26,35.34,12.302,33.635,120.54,86.3693,322.2,37.1,68.53,25.5987,81.78,635.7,30.2875,24.885,82.63,23.825,51.85,13.838,8.5184,82.16,343.1,10.384
2021-04-30,12.872,127.3818,23.525,91.4,99.94,45.44,58.63,53.39,53.86,170.7,1044.0,31.16,133.02,84.78,666.5,16.105,152.4,38.59,138.4,35.64,12.37,33.525,124.18,86.797,321.1,36.825,68.59,25.5409,81.0,626.2,30.0875,24.25,82.35,23.67,52.5,13.808,8.4312,81.63,341.65,10.35
2021-05-03,12.898,127.7818,23.91,92.34,99.91,45.8,59.45,53.46,54.26,172.5,1055.0,30.7,134.7,84.76,675.3,16.175,152.6,38.59,139.36,35.98,12.448,34.12,124.76,86.2201,323.7,37.24,69.34,25.4348,81.64,630.6,30.2375,24.665,82.95,23.73,52.77,14.028,8.4573,80.32,345.6,10.38
2021-05-04,12.75,127.1273,23.695,93.67,96.73,45.83,59.02,53.05,55.14,172.55,1048.5,30.055,131.7,84.86,673.6,16.04,150.55,37.4,137.98,34.22,12.402,33.43,122.82,86.3793,318.4,37.665,70.1,25.0684,81.04,618.9,29.9125,24.695,82.4,23.2,53.08,13.91,8.4079,77.89,341.35,10.442
2021-05-05,12.998,128.3818,23.775,94.38,96.57,45.87,59.11,54.9,56.1,173.55,1071.5,30.745,134.54,84.92,686.0,16.255,151.95,37.86,139.04,34.69,12.386,34.475,122.54,84.1315,321.8,39.015,69.78,24.8178,82.64,631.8,30.225,25.91,82.72,23.635,55.7,14.888,8.5882,78.62,346.0,10.446
2021-05-06,13.088,130.2,24.16,95.08,96.75,45.91,58.99,54.91,56.12,174.35,1068.5,30.085,134.18,86.66,690.3,16.555,153.4,37.41,139.26,35.11,12.53,34.39,123.3,83.8431,318.9,39.14,70.48,25.1649,85.58,625.3,30.45,26.375,82.44,24.925,56.19,14.918,8.6231,77.19,347.65,10.494
2021-05-07,12.87,130.2545,22.73,95.69,98.37,46.66,59.16,54.78,55.84,174.15,1073.0,30.94,134.96,86.04,695.1,16.52,155.1,37.71,140.7,35.07,12.612,34.15,125.2,84.9769,322.7,39.05,71.17,25.3673,85.76,631.4,30.925,26.99,82.63,24.91,56.38,14.944,8.6696,78.38,349.9,10.482
2021-05-10,13.376,130.2727,23.045,94.8,98.36,46.55,57.58,55.82,56.28,174.1,1059.5,30.15,130.92,86.4,704.4,16.81,154.65,37.12,139.86,35.41,12.65,35.345,125.76,85.9019,317.8,39.34,73.53,24.7888,85.22,625.0,31.05,27.635,81.64,25.635,56.02,15.1,8.7277,76.82,352.4,10.6
2021-05-11,13.206,128.2909,22.57,92.74,95.9,45.23,55.98,55.8,55.12,170.9,1049.0,29.18,129.02,85.4,693.6,16.56,151.25,36.92,137.9,34.8,12.184,33.07,122.5,84.6885,312.9,38.42,72.01,24.2393,84.02,612.3,30.725,27.055,81.66,25.25,54.88,14.646,8.5475,75.47,346.4,10.354
2021-05-12,13.408,127.7636,22.695,94.17,96.56,43.38,56.76,56.6,54.94,172.9,1043.0,28.53,127.86,84.66,693.5,16.885,150.4,36.39,137.96,35.0,12.246,32.655,121.42,85.5339,309.3,39.3,68.93,24.5189,84.82,610.2,30.7,27.11,80.53,25.775,54.98,14.724,8.3323,74.1,346.3,10.484
2021-05-13,13.226,128.5455,22.56,93.44,96.0,43.16,57.7,56.06,54.7,173.65,1055.5,28.89,127.88,84.6,696.0,16.94,151.8,36.82,138.14,34.28,12.406,32.35,119.96,86.1306,311.2,38.81,67.43,24.7021,85.2,616.0,30.625,26.705,81.96,25.7,54.74,14.634,8.3847,74.96,350.15,10.478
2021-05-14,13.326,129.1818,22.875,95.41,99.57,44.35,57.55,57.04,55.46,175.35,1068.0,29.175,131.44,86.32,706.9,17.05,154.05,37.03,139.88,34.57,12.684,33.405,124.54,86.25,313.5,39.75,69.95,25.1649,86.66,628.1,31.0375,26.63,82.58,26.1,55.61,14.858,8.4457,75.78,352.35,10.558
2021-05-17,13.342,126.8727,22.815,93.68,96.9,43.96,58.29,56.98,55.04,176.75,1065.5,29.03,130.36,85.22,706.9,17.285,153.65,36.72,140.18,34.29,12.716,33.685,121.88,87.165,312.9,39.81,68.59,24.5864,86.52,624.0,31.05,27.015,83.31,26.195,54.7,15.096,8.4719,75.25,355.45,10.684
2021-05-18,12.444,125.9091,22.645,93.35,97.14,44.85,58.05,57.07,55.58,176.35,1061.0,29.19,130.06,83.6,709.9,17.335,154.15,36.7,140.14,33.82,13.1,33.74,121.0,86.7572,313.7,39.695,68.82,24.7792,86.8,623.0,31.0625,26.745,83.87,26.16,54.56,15.064,8.6085,75.53,351.95,10.528
2021-05-19,12.118,125.0182,22.295,91.83,95.06,44.2,58.33,55.94,53.8,175.0,1056.5,29.195,126.22,82.14,704.8,17.335,151.45,36.51,137.4,32.74,13.122,32.315,117.2,86.3295,308.9,38.385,68.71,24.4803,86.2,619.1,30.55,25.41,83.55,25.99,53.5,14.71,8.4573,74.28,350.15,10.378
2021-05-20,12.194,126.7273,22.375,92.84,96.51,43.86,59.89,56.21,54.64,177.4,1067.0,29.595,128.46,82.42,713.3,17.31,152.6,37.3,141.04,32.84,13.064,32.36,118.76,87.6225,317.3,38.545,67.7,24.8081,86.76,628.9,30.8,25.34,85.38,26.115,54.47,15.012,8.5387,76.18,358.85,10.418
2021-05-21,12.28,127.4364,22.545,93.42,97.91,44.91,60.53,56.24,54.96,178.8,1082.0,29.675,129.48,82.94,719.8,17.135,151.8,37.38,142.5,33.2,13.144,32.55,119.92,87.7518,316.1,39.0,67.57,24.8853,87.48,631.6,31.075,25.39,84.87,26.24,55.08,15.278,8.5882,76.49,361.3,10.532
2021-05-24,12.232,128.2909,22.52,93.83,98.26,45.03,60.52,55.6,55.14,180.25,1096.5,29.925,129.26,83.42,721.7,17.205,154.65,37.71,142.68,33.4,12.642,33.01,121.74,87.7021,315.8,39.04,69.47,24.9045,87.94,637.5,31.1875,25.555,85.89,26.2,55.14,15.386,8.5591,77.1,364.7,10.536
2021-05-25,12.114,128.2727,22.29,93.3,97.14,45.14,60.34,55.4,54.96,180.1,1114.5,30.04,129.0,83.12,724.5,17.025,155.75,37.84,141.2,33.18,12.588,33.07,119.54,87.4634,319.5,38.33,68.96,24.9045,87.7,639.7,30.275,25.11,86.55,25.95,55.03,15.446,8.5678,77.67,367.2,10.44
2021-05-26,11.976,127.5455,22.22,93.67,97.67,45.09,59.24,54.65,54.86,180.0,1126.0,30.02,129.04,82.88,735.8,16.37,155.4,37.98,143.0,33.26,12.508,33.285,118.2,88.1795,318.7,38.47,70.51,24.9335,87.14,640.6,30.725,25.395,87.04,25.4,54.94,15.43,8.5765,77.72,366.45,10.426
2021-05-27,12.118,127.0727,22.445,93.74,106.68,45.73,58.25,56.39,55.24,179.6,1140.0,30.245,129.4,84.08,736.6,16.595,152.25,37.31,142.54,33.43,12.258,34.21,122.56,86.3992,314.7,38.045,71.4,24.6924,87.58,648.4,31.25,26.53,87.08,26.155,54.6,16.02,8.6347,77.81,365.9,10.402
2021-05-28,12.302,126.8727,22.805,93.4,108.0,46.35,58.46,56.48,55.5,181.2,1144.0,30.66,130.62,84.22,748.8,16.7,153.55,37.75,142.58,33.39,12.266,34.125,124.12,87.4833,314.5,38.145,72.17,24.9527,86.04,655.8,31.4,26.495,87.88,26.25,55.14,16.078,8.6928,78.93,371.55,10.476
2021-05-31,12.202,126.4364,22.58,92.92,106.66,45.99,58.3,55.85,55.5,180.15,1152.5,30.66,129.4,83.86,748.3,16.72,152.65,37.65,141.88,33.38,12.15,33.835,122.36,86.4986,314.6,37.905,71.18,24.7792,85.64,652.0,31.45,26.895,88.27,26.205,54.82,16.254,8.6405,78.28,368.3,10.41
2021-06-01,12.454,126.9273,22.79,93.96,108.76,46.17,58.22,56.71,56.8,181.05,1150.0,30.53,130.44,84.18,742.0,16.875,152.6,37.48,141.96,33.7,12.282,34.02,124.44,85.3946,315.6,38.82,72.24,25.001,85.6,657.1,31.9875,27.54,84.35,26.53,55.81,16.298,8.6085,77.77,370.0,10.448
2021-06-02,12.38,127.8364,22.85,93.87,110.7,46.33,58.36,57.0,56.72,180.65,1155.0,30.535,131.5,84.4,746.8,16.87,151.2,37.36,143.66,33.81,12.338,34.58,125.68,85.0465,312.7,39.69,72.55,24.9045,86.08,661.0,32.4375,27.585,82.84,26.62,55.38,16.49,8.4922,76.99,371.6,10.56
2021-06-03,12.328,127.7818,22.805,93.45,109.78,46.0,58.47,57.44,56.06,178.85,1155.0,30.125,130.1,84.52,741.2,17.26,148.6,36.97,144.14,33.57,12.332,34.86,123.86,85.0167,310.8,39.865,72.67,24.7888,86.7,654.3,32.8625,27.105,83.2,26.75,57.7,16.668,8.5039,75.64,372.85,10.55
2021-06-04,12.368,128.1091,22.835,93.45,109.92,45.73,58.86,57.11,55.74,179.65,1158.5,30.55,130.64,84.5,735.7,17.325,150.75,37.43,143.74,33.4,12.31,34.18,122.52,85.6134,312.5,39.68,71.9,24.7792,87.72,651.2,32.6125,27.125,84.28,26.52,58.26,17.154,8.4806,76.01,376.4,10.514
2021-06-07,12.49,128.1818,22.985,93.91,111.32,45.75,58.87,57.57,56.58,180.7,1168.0,30.11,130.5,85.68,733.0,17.375,150.45,37.06,145.58,33.86,12.39,34.51,123.56,85.7129,313.9,39.49,73.77,25.0202,87.96,657.3,33.075,26.745,83.3,26.735,57.47,17.442,8.5562,76.35,378.75,10.52
2021-06-08,12.26,128.0545,22.895,94.17,110.5,45.57,59.33,56.68,56.58,180.1,1182.0,30.19,131.96,85.94,742.0,17.415,150.9,37.52,146.96,34.15,12.34,34.475,123.9,84.8675,314.7,39.635,78.14,24.7503,89.18,659.7,32.8875,26.55,84.13,26.31,57.7,17.42,8.5097,75.8,380.8,10.502
2021-06-09,12.102,129.0727,22.46,95.64,110.6,45.62,58.81,56.23,55.96,180.8,1193.0,30.565,131.76,86.18,744.6,17.15,150.3,37.82,146.4,33.95,12.292,34.615,124.66,86.0312,314.5,40.015,82.59,24.8853,88.22,662.5,32.625,26.47,84.86,26.175,56.96,17.226,8.4312,76.78,382.0,10.588
2021-06-10,12.392,128.4727,22.305,94.1,110.52,45.22,59.05,56.09,55.54,179.75,1184.0,31.055,130.7,85.96,739.2,17.185,152.75,37.79,146.32,33.2,12.206,34.47,123.12,87.7319,312.7,39.82,80.58,24.731,88.1,657.7,32.5875,26.705,85.94,26.4,56.64,17.0,8.4108,76.66,382.0,10.45
2021-06-11,12.424,127.8909,22.405,95.01,112.36,45.32,59.37,56.32,55.9,178.5,1197.5,31.4,130.14,86.04,742.9,17.125,157.4,38.46,148.42,33.63,12.316,36.9,123.64,88.4182,318.8,40.33,80.75,25.0202,87.96,668.1,32.5875,27.3,86.45,26.38,56.76,17.166,8.4486,78.44,384.05,10.412
2021-06-14,12.458,128.0545,22.475,96.01,112.4,45.46,59.48,56.45,56.48,177.35,1196.0,31.565,130.1,86.1,744.0,17.195,158.5,38.89,148.5,33.49,12.308,36.835,123.1,88.4082,321.0,40.885,80.12,25.2131,88.0,672.6,32.275,26.925,87.13,26.38,56.74,16.942,8.4864,78.97,384.55,10.45
2021-06-15,12.458,131.4,22.745,95.73,113.18,45.86,59.3,56.47,54.68,178.95,1203.0,31.55,132.68,86.14,749.2,17.1,158.35,38.91,147.96,33.58,12.332,36.22,123.14,88.3784,321.7,40.915,79.39,25.1167,89.38,677.8,32.6,25.65,86.92,26.265,56.63,16.878,8.4602,79.04,387.45,10.112
2021-06-16,12.254,133.2727,22.74,95.81,114.08,44.92,59.34,55.74,54.7,181.05,1204.0,31.5,132.74,86.08,749.8,16.875,159.35,39.23,148.0,33.56,12.244,36.695,125.34,88.4878,320.9,40.95,78.7,24.972,89.14,682.3,32.9,25.23,89.14,25.635,56.41,16.902,8.5097,80.65,389.2,10.046
2021-06-17,12.3,132.2364,22.885,96.24,114.6,43.59,59.19,56.31,54.92,180.6,1209.0,31.86,132.68,86.92,758.7,17.005,160.7,39.31,149.26,33.79,12.128,36.745,126.24,88.4082,322.3,40.72,78.67,24.7406,88.26,687.3,33.0875,24.36,90.66,25.89,56.38,16.956,8.4835,81.24,391.4,10.018
2021-06-18,11.798,131.4545,22.05,94.13,112.72,43.38,58.56,53.74,53.88,179.1,1213.0,30.44,131.68,85.8,750.0,16.855,156.55,39.45,149.48,32.89,11.9,35.28,124.78,87.5031,325.4,39.535,78.99,24.2007,87.28,681.1,32.8375,23.95,92.38,25.01,55.49,16.472,8.405,80.16,390.3,9.89
2021-06-21,11.832,134.7273,21.825,94.02,112.92,43.0,57.26,53.86,54.7,179.6,1225.5,30.155,134.38,85.32,759.2,17.065,156.65,39.65,150.4,32.86,11.8,35.91,125.94,87.7418,328.4,39.96,78.63,24.22,87.94,680.1,34.4,24.24,92.8,24.835,56.31,17.008,8.3847,80.36,389.25,9.904
2021-06-22,11.872,137.2364,21.68,94.29,112.64,42.63,57.0,53.98,54.28,179.95,1223.0,30.535,135.5,85.68,761.9,17.07,157.35,40.1,150.02,32.59,11.73,35.055,126.54,87.2545,331.3,40.205,80.21,24.3839,88.74,681.2,33.7125,24.405,93.6,24.57,56.77,16.98,8.4079,79.34,387.5,9.916
2021-06-23,11.744,135.4545,21.42,92.75,111.3,42.5,57.0,53.48,54.12,183.5,1205.0,30.165,134.46,84.9,739.4,16.95,157.35,40.06,152.96,31.94,11.57,35.2,123.9,86.6478,339.9,40.04,80.23,24.0079,88.62,669.1,33.525,24.86,93.95,24.66,55.93,16.958,8.1375,78.96,381.45,9.657
2021-06-24,11.882,137.3818,21.73,93.91,111.92,42.93,57.08,54.1,54.36,187.4,1228.5,30.75,137.1,85.86,750.9,17.075,161.55,41.06,155.4,32.05,11.684,35.365,126.36,87.1252,342.8,40.255,79.91,24.4417,89.68,673.2,33.9125,25.535,94.97,25.435,56.19,17.002,8.1957,81.0,390.15,9.62
2021-06-25,11.95,136.0364,21.98,93.26,110.32,43.25,57.87,54.46,55.08,187.0,1227.0,30.785,136.64,85.94,759.2,16.96,161.8,40.92,155.52,31.84,11.63,35.26,124.48,87.7717,346.6,39.935,78.73,24.2682,89.2,673.6,33.5875,26.2,96.15,25.4,56.06,17.03,8.2131,80.65,385.4,9.608
2021-06-28,11.782,135.6182,21.605,90.77,107.1,43.02,59.14,53.2,53.86,188.65,1221.5,30.955,135.78,84.14,747.7,16.725,161.15,41.32,154.6,31.37,11.592,34.695,118.94,88.627,345.0,38.785,74.89,24.1428,89.08,667.6,33.7125,25.5,97.77,24.775,55.29,16.836,8.2102,79.88,385.65,9.569
2021-06-29,11.962,135.2,21.665,90.53,106.48,42.79,59.44,53.57,54.14,187.55,1231.5,31.155,135.06,85.68,754.4,16.505,162.0,40.92,155.58,31.32,11.566,35.085,117.4,87.8513,346.1,38.605,72.81,24.4899,89.7,674.0,34.3875,26.385,97.38,25.09,56.54,16.786,8.2451,79.37,383.25,9.563
2021-06-30,11.814,134.2364,21.385,89.99,108.44,42.59,59.37,52.87,53.94,187.2,1228.5,30.605,132.68,86.04,737.0,16.585,162.0,40.9,155.64,31.19,11.554,34.085,116.92,87.8811,342.3,38.155,72.99,24.5574,89.26,661.3,33.625,25.85,96.4,24.86,55.54,16.54,8.2364,78.94,375.8,9.615
2021-07-01,11.988,134.5636,21.69,91.34,109.9,43.0,60.3,53.48,55.52,187.0,1220.0,30.72,133.2,86.7,739.2,16.755,164.1,40.82,152.98,31.64,11.732,35.61,118.8,87.9805,342.3,38.76,74.8,25.001,89.78,663.9,33.5875,26.29,95.46,25.7,56.55,16.68,8.2858,80.03,375.35,9.664
2021-07-02,11.852,134.7273,21.75,91.58,112.22,43.03,60.21,52.47,55.52,185.35,1218.0,31.415,133.88,87.04,734.4,16.89,164.65,41.3,152.44,31.54,11.754,35.51,119.42,87.4236,346.7,38.615,75.52,25.242,90.46,663.4,33.825,26.48,96.24,25.07,56.41,16.682,8.3149,80.95,372.65,9.605
2021-07-05,12.05,134.0182,21.905,91.86,113.08,43.79,60.0,53.63,55.38,184.35,1220.0,31.76,135.06,87.48,737.8,17.035,164.85,41.24,152.38,31.57,11.698,35.65,120.18,86.429,344.8,38.71,75.9,25.242,91.5,660.7,34.125,26.785,95.57,25.685,56.65,16.942,8.2742,80.7,372.7,9.597
2021-07-06,11.712,133.6909,21.56,91.57,110.88,40.1,60.41,51.92,54.52,184.1,1224.0,31.63,135.66,88.28,727.9,17.075,164.0,42.04,151.6,31.19,11.594,33.715,117.86,86.2997,347.1,37.905,75.06,25.2613,91.2,655.8,33.55,25.41,97.77,24.895,56.24,16.71,8.2858,82.14,370.5,9.534
2021-07-07,11.696,135.0,21.615,91.8,109.82,37.92,60.5,51.18,54.5,184.8,1237.5,31.89,136.62,88.26,737.8,17.1,166.4,42.54,155.18,31.03,11.68,33.265,115.96,86.3295,350.9,37.47,74.03,25.3191,92.06,660.4,33.7375,25.75,99.5,24.685,57.41,16.582,8.2713,82.98,376.5,9.433
2021-07-08,11.508,132.6,21.285,90.5,109.02,37.53,59.28,49.715,52.48,180.2,1204.5,31.025,133.16,88.0,712.9,16.29,164.9,42.575,152.8,30.95,11.528,32.735,117.2,85.3151,346.5,37.1,73.37,24.866,90.54,639.2,33.275,24.945,101.0,23.915,56.5,16.05,8.1056,80.33,365.0,9.368
2021-07-09,11.794,134.4727,21.815,91.74,112.76,37.83,59.46,50.93,53.16,180.85,1235.5,32.115,137.02,89.82,731.2,16.35,167.05,42.625,154.34,31.76,11.606,33.5,119.92,86.7473,348.0,37.45,75.43,25.0202,91.7,662.4,34.275,26.29,101.58,24.775,57.75,16.478,8.2131,80.83,371.8,9.485
2021-07-12,11.768,136.0364,21.825,92.31,112.2,37.55,59.68,51.04,53.14,182.4,1252.0,32.385,138.24,89.0,735.2,16.28,168.55,43.16,156.32,31.87,11.64,33.015,116.68,88.3187,353.0,37.47,75.17,25.3577,92.22,666.0,34.325,26.17,104.12,24.8,58.2,16.47,8.1811,82.03,375.35,9.592
2021-07-13,11.584,136.4545,21.77,91.41,111.24,35.95,59.72,50.83,53.94,183.6,1266.5,32.455,138.42,88.68,743.6,16.3,168.75,43.575,157.38,32.19,11.618,32.435,114.74,88.2491,355.1,37.19,73.44,25.242,93.2,670.7,34.3125,25.735,101.84,24.56,58.69,16.242,8.2102,82.32,375.5,9.62
2021-07-14,11.654,136.3818,21.815,90.03,110.98,36.08,59.67,51.14,54.3,183.75,1269.5,33.215,136.78,88.2,750.6,16.205,168.3,43.79,157.48,31.8,11.612,32.035,115.26,88.1894,353.4,37.105,72.93,25.1745,92.52,671.6,34.1375,26.365,102.16,24.67,58.27,16.25,8.1928,82.7,376.5,9.594
2021-07-15,11.562,136.0545,21.765,88.58,110.4,36.0,58.84,50.72,53.2,183.15,1269.0,32.54,136.04,87.32,739.8,16.145,166.7,43.445,154.04,31.7,11.456,31.335,112.96,86.6776,353.1,36.645,70.38,24.7696,92.26,663.2,33.975,26.415,101.66,24.755,58.32,16.014,8.1899,81.21,373.6,9.531
2021-07-16,11.45,135.4182,21.62,89.19,110.64,35.62,59.17,49.88,52.8,184.2,1250.0,32.17,134.2,87.58,731.8,16.24,166.85,43.6,152.24,31.97,11.622,30.965,113.54,87.3937,353.3,36.285,72.71,25.1456,91.78,654.3,33.6625,25.485,102.02,24.145,57.42,15.698,8.1404,81.24,374.6,9.593
2021-07-19,11.096,133.5091,21.0,85.68,103.58,35.15,58.46,47.79,50.62,180.25,1232.0,31.36,131.66,84.6,711.8,15.78,164.6,43.635,148.58,31.22,11.228,29.83,107.84,86.2997,348.4,34.89,67.42,24.5864,90.0,639.9,33.15,24.59,104.78,23.04,55.44,15.116,8.0154,79.7,373.15,9.364
2021-07-20,11.262,134.3091,21.21,86.06,106.0,36.04,58.51,48.695,51.5,181.15,1240.0,31.11,133.34,85.8,719.2,15.675,166.75,43.175,149.64,31.35,11.092,30.07,110.88,86.618,348.4,34.865,69.47,24.4803,91.24,645.1,33.325,25.335,101.6,23.37,56.11,15.18,8.0067,80.23,376.7,9.368
2021-07-21,11.624,135.7091,21.64,87.87,110.64,36.68,58.97,50.23,54.04,182.95,1257.5,32.33,135.16,88.32,726.9,15.71,167.1,43.245,151.92,31.97,11.182,31.41,115.92,86.5583,348.6,35.795,72.51,24.972,92.38,659.2,33.8125,26.365,100.18,24.14,57.22,15.68,8.1433,82.5,379.15,9.485
2021-07-22,11.546,135.6909,21.765,88.41,109.52,36.32,57.73,49.98,54.18,183.7,1262.0,32.28,137.4,88.84,727.8,15.765,170.6,44.35,153.28,31.91,11.316,30.915,114.5,87.0556,357.6,35.64,72.22,25.1841,93.4,660.4,33.9375,26.43,102.34,24.03,57.92,15.57,8.2858,84.45,379.2,9.462
2021-07-23,11.672,136.8727,21.77,90.15,111.5,36.98,58.19,50.57,54.8,186.35,1288.0,33.22,140.18,89.48,747.6,15.945,172.3,44.455,155.12,32.4,11.464,31.215,116.4,87.5927,360.6,35.635,72.08,25.2902,93.72,674.0,34.5,27.165,102.9,24.47,59.03,15.724,8.2742,84.37,387.05,9.524
2021-07-26,11.874,135.6,21.9,90.01,112.0,36.59,58.02,51.71,55.48,184.75,1280.5,33.35,140.0,90.38,747.3,15.92,172.6,44.375,153.9,32.43,11.486,31.54,116.22,87.1053,356.7,36.46,74.02,25.5602,93.24,673.4,33.8125,28.355,100.7,24.905,59.2,15.9,8.2364,84.84,383.5,9.623
2021-07-27,11.744,135.5636,21.805,89.01,112.32,36.54,57.2,51.24,53.66,184.95,1270.0,32.565,138.28,90.14,731.2,15.87,171.1,44.96,152.94,32.44,11.398,31.5,115.26,86.6478,355.6,36.45,72.0,25.7144,92.7,669.6,33.875,28.25,100.54,24.66,58.19,15.684,8.1695,77.28,383.55,9.66
2021-07-28,11.718,136.0909,21.825,90.21,115.3,36.6,57.17,51.16,53.62,185.6,1295.5,33.175,139.06,91.6,757.8,15.825,177.55,46.285,153.38,32.71,11.558,32.93,116.82,87.1153,353.8,36.71,74.27,26.1772,92.58,688.2,33.9875,28.485,100.06,24.56,58.74,15.824,8.1579,78.96,385.85,9.627
2021-07-29,11.88,132.3818,21.915,90.51,116.0,35.54,60.86,52.07,53.74,187.5,1287.0,35.04,138.8,90.76,760.1,16.28,181.6,45.965,153.96,32.72,11.6,33.135,113.0,86.0511,358.4,37.505,72.93,26.9293,92.98,684.0,34.425,29.645,99.25,24.94,58.43,16.336,8.2858,79.99,384.9,9.313
2021-07-30,11.76,133.2545,21.88,89.21,115.7,34.96,62.06,51.45,53.22,186.1,1289.0,34.54,141.3,88.5,756.2,15.66,182.25,46.52,159.16,32.49,11.252,32.025,110.3,86.4091,355.6,36.7,70.17,26.6883,94.92,673.9,34.425,29.375,100.84,24.725,60.25,16.19,8.2858,78.91,385.9,9.395
2021-08-02,11.724,131.8727,22.805,89.77,116.78,35.16,63.28,50.95,53.36,186.15,1310.0,34.98,142.0,89.0,774.5,16.065,185.1,46.94,164.0,32.74,11.346,32.755,111.48,86.2798,357.3,36.69,71.97,26.8811,94.82,687.0,34.6625,28.855,101.32,24.865,60.22,16.374,8.2974,80.15,392.7,9.445
