,CAP FP Equity,DSY FP Equity,PUB FP Equity,RI FP Equity,EL FP Equity,EN FP Equity,ENGI FP Equity,ACA FP Equity,AI FP Equity,RMS FP Equity,STM FP Equity,SU FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,CS FP Equity,DG FP Equity,TEP FP Equity,TTE FP Equity,HO FP Equity,KER FP Equity,CA FP Equity,ERF FP Equity,GLE FP Equity,AIR FP Equity,URW NA Equity,VIE FP Equity,LR FP Equity,ALO FP Equity,BN FP Equity,BNP FP Equity,SGO FP Equity,VIV FP Equity,WLN FP Equity,MC FP Equity,ML FP Equity,MT NA Equity,OR FP Equity,ORA FP Equity
2018-12-19,15392.7371,27401.8361,11898.9349,38645.3838,46863.2032,11708.3286,31159.4717,28297.4676,46110.9597,50388.2803,10961.1574,34875.7019,16122.7789,47556.6183,96266.6018,46240.7942,42780.2405,8331.876,125747.1061,21906.1558,51484.0796,11767.7598,5591.7073,23348.8227,67699.2792,19410.0634,10401.2615,13090.6596,8354.2403,43035.1677,51091.7652,15933.1901,27871.6974,7820.6526,127485.0166,15563.7738,19865.8033,113808.1765,38185.1125
2018-12-20,14604.7426,26482.3114,11694.2676,38220.7092,46893.0241,11154.1099,30355.8277,27165.2249,45746.8694,49966.0027,10642.2542,34227.0671,16102.0784,46550.4839,95439.4184,45596.6633,42672.6924,7858.08,123236.4603,21756.9894,50499.1009,11720.4047,5566.871,22565.1425,64694.7355,19014.6732,10333.3903,13026.4635,8240.3797,42651.5368,49242.0633,15712.547,27414.5702,7557.7736,126323.3069,15254.4406,19021.7111,112967.6434,37945.7074
2018-12-21,14387.2608,26311.5425,11753.0801,37769.4925,47063.6217,11319.2744,30465.4155,27044.8346,46089.5426,50187.6985,10961.1574,33624.7634,16306.1267,45902.0862,94850.3635,45860.1714,42672.6924,7823.412,123639.2377,21522.7971,50019.2394,11704.6196,5612.9955,22694.4093,64516.1709,19064.4426,10234.4115,12980.9912,7880.9375,42630.9851,49367.0432,15775.9819,27714.9681,7411.7296,128015.3624,15196.8902,18860.2503,112463.3236,37706.3023
2018-12-24,14082.7862,26193.3179,11442.5503,37596.9685,46765.0759,11344.9667,29905.2999,26623.4683,45746.8694,48931.4225,10797.15,33578.4324,16235.1534,45432.5568,93045.5997,45791.8545,42123.0022,7736.742,121450.8138,21126.4367,48870.0976,11452.0587,5595.2553,22306.6088,63374.9101,18599.9283,10175.0242,12954.2429,7735.8211,42213.1014,48479.6862,15654.6282,27427.631,7408.0785,123823.1055,15355.1537,18359.5176,110754.2397,37520.0983
2018-12-25,14082.7862,26193.3179,11442.5503,37596.9685,46765.0759,11344.9667,29905.2999,26623.4683,45746.8694,48931.4225,10797.15,33578.4324,16235.1534,45432.5568,93045.5997,45791.8545,42123.0022,7736.742,121450.8138,21126.4367,48870.0976,11452.0587,5595.2553,22306.6088,63374.9101,18599.9283,10175.0242,12954.2429,7735.8211,42213.1014,48479.6862,15654.6282,27427.631,7408.0785,123823.1055,15355.1537,18359.5176,110754.2397,37520.0983
2018-12-26,14082.7862,26193.3179,11442.5503,37596.9685,46765.0759,11344.9667,29905.2999,26623.4683,45746.8694,48931.4225,10797.15,33578.4324,16235.1534,45432.5568,93045.5997,45791.8545,42123.0022,7736.742,121450.8138,21126.4367,48870.0976,11452.0587,5595.2553,22306.6088,63374.9101,18599.9283,10175.0242,12954.2429,7735.8211,42213.1014,48479.6862,15654.6282,27427.631,7408.0785,123823.1055,15355.1537,18359.5176,110754.2397,37520.0983
2018-12-27,14169.7789,26429.7671,11310.8104,37119.2096,46402.5559,11106.3957,29272.1258,26293.828,44911.6035,49543.7251,10815.3731,33717.4255,15874.3722,45030.1031,92444.0118,44949.607,42206.6507,7806.078,121773.0357,21143.4844,48680.6786,11448.1124,5552.6788,21987.4813,63739.803,18304.0769,9895.0555,12863.2983,7704.5653,41295.1275,48173.4855,15530.5165,27388.4487,7327.7544,124833.2879,14966.6888,18189.8816,109605.5112,37107.7896
2018-12-28,14373.8773,26758.1688,11586.0527,37530.6131,46807.7253,11374.3292,29893.1235,26961.7079,45511.2816,50335.4956,11147.9435,34354.4775,15977.875,44927.6757,94273.8418,45531.4789,42995.3367,7973.64,123746.645,21480.1777,50196.0305,11700.6733,5648.4759,22456.0736,65028.5737,18422.9705,10050.5937,13181.6041,7787.17,41562.299,49210.8183,15996.625,27453.7526,7594.2845,127661.7985,15218.4716,18381.9995,111006.3996,37453.5969
2018-12-31,14521.0958,27244.2033,11781.31,38034.9141,47106.2711,11502.7905,30501.9448,27030.5024,46453.6329,51180.0509,11375.7315,34586.1328,16131.6506,45929.942,94825.2974,45728.9202,43031.1861,8066.088,124001.7374,21735.8941,51976.5689,11767.7598,5783.3013,22476.2715,65183.8473,18718.8219,10155.2284,13186.9538,7874.2398,42137.7454,49335.7982,16087.6403,27793.3328,7703.8175,130414.5455,15592.5489,18531.7448,112743.5012,37653.1012
2019-01-01,14521.0958,27244.2033,11781.31,38034.9141,47106.2711,11502.7905,30501.9448,27030.5024,46453.6329,51180.0509,11375.7315,34586.1328,16131.6506,45929.942,94825.2974,45728.9202,43031.1861,8066.088,124001.7374,21735.8941,51976.5689,11767.7598,5783.3013,22476.2715,65183.8473,18718.8219,10155.2284,13186.9538,7874.2398,42137.7454,49335.7982,16087.6403,27793.3328,7703.8175,130414.5455,15592.5489,18531.7448,112743.5012,37653.1012
2019-01-02,14096.1697,27020.8901,11654.2751,37477.5288,47212.8947,11172.4615,30538.474,26695.1292,45447.0304,50419.9512,11065.9398,34296.5637,15652.5805,45080.1945,94499.4372,45602.825,42684.6422,8002.53,125277.1991,21671.965,50865.3109,11586.2317,5808.1376,22157.144,65346.8845,18334.4915,10067.5615,13090.6596,7894.3329,41815.7694,48848.3768,15875.2713,27741.0896,7597.9356,127939.5987,15391.1227,18080.1995,111846.9327,37493.4978
2019-01-03,13350.0397,25294.8109,11456.6653,36880.3302,46765.0759,11236.0768,30538.474,26609.1361,44611.7645,48984.2072,9781.2156,33346.7771,15554.9921,44056.1398,93571.9892,45224.5393,42543.1381,7730.964,124203.1261,21143.4844,48074.5379,11811.1687,5591.8668,22169.2628,63048.8356,18428.5004,9996.8623,12857.9487,7746.1655,41850.0222,48560.9231,15737.3694,27492.9349,7119.6418,123065.4687,15142.9368,17694.0364,110502.0798,37719.6026
2019-01-04,13828.4997,26285.2704,11684.8576,37450.9866,47255.5441,11481.9592,30964.6489,27987.8924,45853.9548,50441.0651,9936.166,34586.1328,16037.0195,45842.7884,94424.2387,46645.5356,43367.7101,8037.198,127304.5121,21778.5135,50183.4026,11941.3955,5794.2391,22920.6263,66084.434,19100.4216,10109.981,13200.328,7770.7423,42459.7213,50916.7934,16200.7199,27963.1229,7247.4302,126853.6526,15711.2465,18858.6554,112071.0748,37985.6082
2019-01-07,14102.8614,26797.577,11974.2149,36800.7037,47170.2452,11511.7631,31707.4108,27942.0294,45596.9499,49849.8763,10341.6308,34435.5569,16107.9928,45080.1945,92544.2765,46436.9935,43152.6044,8112.312,127009.142,21309.7001,50057.1232,12063.7296,5886.5493,22956.9826,64873.3001,18989.7907,10050.5937,13237.7757,7616.5787,41678.7584,50841.8055,16073.8501,28266.908,7105.0374,126626.3616,15635.7117,19169.2205,110642.1686,37772.8037
2019-01-08,14634.8555,27191.659,12143.5947,36813.9748,47426.1417,11288.2337,32048.3507,28122.6149,45661.2011,50662.7608,10359.854,34701.9605,16545.6618,46387.4984,93271.1952,46611.5869,43702.3191,8366.544,126740.6237,21629.3456,51837.6617,12391.2696,6234.4876,23118.5661,67272.2769,19589.9632,10160.8844,13428.2565,7623.2814,42007.5849,51098.0142,16368.9603,28345.2821,7353.3121,130591.51,15815.5565,19606.4634,111314.595,36655.5799
2019-01-09,15190.2707,27887.8706,12472.9444,36694.5351,47639.3887,11209.9984,32230.9971,28088.2177,45040.106,51855.6952,10942.9944,34840.9536,16749.7102,47041.1503,92907.7358,46912.2755,43558.9152,8372.322,128432.2888,22034.2299,53049.9432,12509.6575,6280.6427,23029.6952,69624.6716,19822.2881,10237.2395,13690.4017,7795.3191,42171.9981,50960.5363,16459.9756,28371.4067,7813.3504,132106.7857,16218.409,20055.9655,110418.0264,36522.5771
2019-01-10,15207.0001,28230.6545,12416.4845,36760.8905,47809.9864,11336.6651,32791.1127,28326.132,44547.5133,51718.4549,11088.7795,34703.7926,16740.8385,46017.0956,92970.4012,47305.1106,43666.4681,8302.986,125650.5865,22076.8493,51193.6371,12478.0874,6291.2939,23251.8725,69570.3258,19813.9908,10322.0785,13679.7019,7710.4174,42309.0092,51510.4477,16327.5897,28449.7808,7649.051,130894.5651,16045.758,19825.0849,111042.5966,36096.968
2019-01-11,15073.1651,28099.288,12444.7145,36747.6194,47905.7427,11195.0965,32450.1728,28337.5977,44337.9696,52404.6561,11193.5625,34113.0405,16365.2712,45995.3072,92907.7358,47421.6695,43606.7165,8164.314,123499.2161,21853.0975,51256.7768,12407.0546,6071.1696,23312.4664,68615.3933,19885.9008,10022.314,13647.6025,7864.5811,42528.2268,51704.1665,15935.9482,28423.6561,7703.8175,130465.237,15606.9365,19581.9451,110930.5173,36628.9794
2019-01-14,14671.6601,27862.8284,12369.4345,36243.3184,47820.3873,10990.1945,32535.4077,28543.9812,43972.9596,51591.7716,11075.1121,33916.1231,16590.0201,46104.2492,91366.1668,47717.5094,43642.5675,7863.858,124198.7415,21544.8226,50221.2864,12647.7767,5957.5571,23453.852,69803.2362,19896.9639,10019.486,13444.3062,7685.8406,42288.4575,52016.6161,15869.7553,28358.3444,7305.8478,127131.6305,15995.6484,19729.0549,109781.7041,36057.0672
2019-01-15,15223.7294,28112.4247,12331.7946,36707.8062,47777.7096,11060.9788,33132.0526,28538.2483,44466.7966,52151.2895,11216.3414,33707.6224,16536.7901,47062.9387,92982.9343,47863.0044,43893.5242,7910.082,124027.1598,21470.2362,49791.9367,12557.0127,5861.6965,23433.654,71666.5191,19692.2968,10070.3894,13433.6064,7848.9413,42651.5368,52110.351,15891.8196,28201.5963,7313.15,126677.0478,15930.9032,19624.8521,110342.1008,35804.3618
2019-01-16,15668.7308,28283.2011,12364.7295,36415.8424,47777.7096,11131.7631,32876.3476,29656.1588,44638.566,51612.8855,11435.0191,33904.5397,16820.6835,47215.4575,93133.3313,48619.5784,44108.6299,8106.534,124198.7415,21118.6144,50132.8908,12643.8305,5918.5028,24407.1949,71845.0837,20115.4599,10172.1962,13529.9046,7967.3569,42110.3431,53841.322,15996.625,28423.6561,7835.257,125742.6278,15956.0819,19696.3638,109417.4463,35644.7584
2019-01-17,15702.1895,28532.7974,12322.3846,36694.5351,47841.7261,11098.2337,33119.8761,29105.8029,44638.566,52330.7575,11225.453,33869.7896,16598.8918,47150.0923,92381.3464,48740.8242,44443.2389,8250.984,123842.3795,21016.3245,50196.0305,12643.8305,5875.8981,23025.6556,71239.5168,20231.6223,10175.0242,13455.006,7822.1302,42404.9169,51766.6564,16159.3493,28580.4042,7886.3724,124530.4072,16085.5722,19757.6596,110258.0413,35764.461
2019-01-18,16123.7697,29347.2695,12477.6494,37052.8542,47820.3873,11221.1749,33692.1681,29593.0972,45325.6435,52826.9338,11717.4777,34900.71,16885.7424,47956.263,91391.2329,49856.2858,45064.6555,8493.66,126138.9343,21272.0494,51774.522,13113.4359,6387.1545,23110.4869,72714.6157,20776.4794,10370.1539,13663.6522,7697.0119,42713.1917,53078.9449,16498.5881,28697.9653,8204.018,127990.2867,16725.8298,20442.1287,111967.2511,36096.968
2019-01-21,15999.9723,29320.9962,12440.0095,36813.9748,47927.0816,11060.9788,33436.4632,29317.9192,45153.8741,52932.5032,11772.1471,34970.2103,16829.5552,47978.0514,91604.2953,49674.4171,44658.3446,8458.992,125083.047,21512.857,52140.7321,12947.6928,6380.0537,22843.8741,73366.7648,20640.9566,10276.831,13674.352,7864.5811,43117.3743,52866.4791,16399.2987,28423.6561,8189.4136,129934.8905,16761.7993,20276.6302,111434.8743,35777.7613
2019-01-22,16060.1981,28953.1701,12524.6994,37159.0229,47841.7261,11064.7043,33351.2282,28865.0222,45046.5182,52658.0227,11371.2381,34842.7931,16791.1113,47585.8602,91692.0269,49456.1746,44651.676,8337.654,124093.1527,21512.857,51774.522,12892.4451,6454.6119,22476.2715,73560.8567,20535.8572,10228.7556,13669.0021,7728.2915,43028.3171,51885.3873,16614.4257,28384.4691,8397.5262,129859.1267,16725.8298,19353.1077,111350.8148,35538.3562
2019-01-23,15979.8971,29031.99,12501.1744,37689.8661,47692.3541,11057.2533,33619.1096,28973.9468,45110.9317,52763.5921,11389.4613,34275.2077,16977.4163,47825.5326,91478.9645,49153.06,44771.3214,8418.546,123024.0669,20909.7724,52115.4762,13784.3008,6351.6506,22270.2525,72831.0709,20618.8304,10237.2395,13529.9046,7641.1555,42939.2599,51960.3752,16388.2665,28070.9729,8580.0811,129985.3997,16751.0084,19073.1905,112359.5287,35591.5573
2019-01-24,16260.9506,29071.3999,12651.7343,37742.9504,47735.0318,11381.3709,33497.3453,29042.7413,45218.2876,52848.0476,12542.0747,34854.3765,17240.6092,47607.6486,91453.8983,49419.8008,45225.9741,8620.776,124093.1527,20457.9918,52368.0348,13590.9339,6383.6041,22395.4797,74469.2071,20776.4794,10279.659,13690.4017,7659.0295,43021.4666,51716.6645,16653.0383,28123.2222,8507.0591,130237.9456,16984.8104,19404.1875,111799.1321,35551.6564
2019-01-25,16287.7176,29307.8596,12788.1792,37557.1553,47436.2878,11522.9395,33911.3438,29747.8848,45175.3453,53249.2114,13093.3247,35433.5453,18086.3749,48152.3586,91842.4239,49492.5483,45967.7757,8747.892,125254.6287,20475.0401,53188.8504,13776.4083,6731.5425,23122.6057,74927.2642,21111.1378,10217.4437,13979.2965,8125.989,42781.6972,53728.8401,17077.7762,28266.908,8737.0783,131879.4943,17139.4793,20472.7765,112415.5684,35857.563
2019-01-28,15983.243,28545.934,12712.8992,37424.4445,47158.8826,11493.1356,33789.5795,29065.6728,44853.2777,53206.9836,12819.9776,35225.0445,17835.0109,48348.4542,91892.5562,49225.8075,45704.5558,8649.666,123235.2443,20547.4955,52822.6404,13638.2891,6390.7049,22738.8448,74081.0232,21310.2734,10186.3361,13813.4495,7835.5358,42446.0202,53060.1979,17039.1637,28293.0327,8496.1058,130642.0192,16930.8561,20585.152,112751.8064,35870.8632
2019-01-29,16120.4238,28808.667,12609.3893,37915.4744,47116.2049,11485.6847,34203.578,29002.6111,45218.2876,53101.4142,12605.8557,35653.6294,18130.7332,49568.6044,93509.3238,49371.3025,45991.7048,8568.774,124700.2879,20436.6814,52835.2683,13725.1069,6259.3404,22730.7656,74570.135,21581.3191,10313.5946,13931.1474,7989.6994,42829.6511,52966.463,16887.4716,28920.0251,8671.3586,131197.6202,16930.8561,20405.3512,115385.6706,35884.1635
2019-01-30,16264.2964,28887.4869,12585.8644,37928.7455,47073.5271,11541.567,33838.2852,29128.7344,45540.3552,54727.1832,12651.4136,35815.7967,18086.3749,49721.1232,93571.9892,49298.555,46051.5275,8557.218,124119.5499,20837.317,54590.5509,13626.4503,6213.1853,22775.2011,76860.4202,21846.8332,10268.3471,13968.5967,8012.042,43261.2359,52891.4751,16837.8269,29050.6485,8287.9932,140213.5106,17207.8214,20728.1754,116674.5829,35937.3647
2019-01-31,16140.4991,28782.3937,12538.8144,38486.1308,47222.8992,11519.2141,34057.4609,28546.8476,45497.4128,55360.5997,12633.1904,35954.7972,18290.4233,49895.4304,95025.8267,49092.4371,45991.7048,8684.334,126653.6794,20598.6405,55247.2034,13642.2353,6241.5884,21926.8874,77807.589,21733.4365,10418.2293,13845.5489,7860.1126,43501.0052,51197.9981,16614.4257,29050.6485,8547.2212,141299.4582,17056.7494,20631.1238,117739.3366,36096.968
2019-02-01,15956.476,28821.8036,12774.0642,38844.45,47628.3375,11560.2875,34313.1658,28409.2587,45733.5957,55423.9413,12669.6367,36406.5488,18160.3055,50069.7376,94499.4372,49359.1779,46207.0666,8834.562,127260.8146,21050.4211,56345.8335,13713.2681,6124.4255,21397.7013,78506.3201,21714.0761,10539.8319,14006.046,7909.2662,43905.1878,51098.0142,16647.5222,29250.2992,8901.3778,143774.4085,17067.5403,21351.3488,118692.0109,36163.4695
2019-02-04,16070.2357,29426.0894,12727.0142,38618.8416,47265.5769,11422.4433,33935.6966,27841.7041,45583.2975,54896.0942,12710.6388,36221.2148,17784.7382,50222.2564,95326.6206,49444.05,45928.2879,8765.226,126944.0484,21186.8077,55828.0883,13598.8264,6170.5806,20803.8818,78723.7031,21553.6614,10356.0141,13931.1474,7851.1755,44021.6472,50129.4203,16435.1532,29511.5792,9182.5123,142738.9701,16902.0805,21101.0578,118692.0109,35817.6621
2019-02-05,16250.9129,30660.9342,13009.314,39494.7329,47649.6764,11604.9938,34337.5187,28549.7141,45948.3074,56374.066,12596.7441,36823.5503,17888.241,50745.1779,96304.201,49747.1646,46682.1916,9088.794,129082.2201,21747.2715,56977.2301,13938.2051,6106.6736,21054.3363,79189.5239,21324.1023,10553.9717,14332.3901,8085.7724,44453.2319,51410.4638,17474.9338,29864.3072,9538.4944,147057.5058,17049.5555,21065.302,123231.2238,36256.5714
2019-02-06,16505.1994,33761.1829,12938.7391,39189.4981,47372.2712,11597.5427,34008.7552,29151.6659,45454.4705,55909.5606,13202.6635,37147.8848,17870.4976,49982.584,95301.5545,49880.535,46383.0235,8915.454,128765.4539,21779.2371,56156.4145,14265.7451,5861.6965,21409.8201,79251.6333,21086.2459,10406.9175,14236.0918,8414.2081,44391.577,52322.8168,17610.0777,29772.8592,9529.3667,145516.9755,17229.4031,21729.3392,121718.1528,36083.6678
2019-02-07,15986.5888,33657.3745,11019.1007,39667.2569,46476.039,11400.0902,33631.286,28268.8032,45132.4029,54938.322,12614.9673,36337.0486,17113.4486,49307.1437,93785.0516,49189.4338,45976.1548,8678.556,126825.2611,21237.9527,55613.4134,13804.0322,5847.495,19959.6077,77504.8056,21028.1647,10644.4667,14080.9446,8354.8845,44110.7043,50979.2833,17309.4515,29250.2992,9282.9175,143143.0436,16535.1913,20682.2036,121101.7165,35724.5601
2019-02-08,15869.4832,33355.22,11122.6106,39959.2207,45409.096,11042.4403,33460.8161,27377.3413,44831.8065,55740.6495,12332.5086,35966.3806,16740.8385,48914.9525,94323.9741,48765.0733,45593.2197,8643.888,127841.5526,21342.3737,55676.5531,13800.0859,5623.8203,19406.1841,77590.206,21044.7593,10500.2404,13830.0326,8256.5654,44124.4054,49804.4727,17033.6476,29002.0832,8970.7486,143218.8074,16128.7356,19663.6728,122619.1917,35298.9511
2019-02-11,16291.0634,33591.6887,11475.4853,39760.1545,46241.3116,11165.3825,33862.6381,27620.9884,45112.5509,56352.9521,12669.6367,36452.8823,16788.1541,49481.4508,94424.2387,49153.06,45976.1548,8846.118,128607.0709,21439.2148,56951.9742,13815.8709,5364.7021,19511.2134,79189.5239,21346.2285,10641.6387,13979.8357,8187.2952,44391.577,50623.0907,17097.0825,29394.0032,9355.9395,145617.9939,16322.9711,19440.9649,123964.192,35392.053
2019-02-12,16137.1532,33079.3399,11322.5729,39255.8535,46198.6338,11169.108,33911.3438,28096.817,45520.5178,57113.0519,13348.4486,36603.4662,16743.7957,49503.2392,94662.3673,49359.1779,46742.0252,8840.34,128805.0497,21364.6251,58820.9082,14040.808,5549.3246,19802.0638,79795.0908,21279.8499,10661.4345,14306.1924,8122.494,44391.577,51235.492,17025.3735,29315.6192,9346.8118,148902.9043,18452.367,19637.1113,125813.5673,35152.648
2019-02-13,16595.538,33539.1401,11270.818,39269.1245,46732.1054,11231.1021,33972.2259,28334.7313,45713.7653,57640.899,13339.337,36939.3841,16758.5818,50047.9492,92170.9211,49723.3557,47172.8273,9002.124,129108.6173,21609.7056,60614.0746,14147.3571,5840.46,19616.2427,81037.2794,20961.7861,10692.5421,14011.9364,8285.6143,44617.6452,51729.1624,16996.0607,29276.4272,9219.0233,148811.1034,18515.4168,20362.4442,124860.8588,35219.1494
2019-02-14,17122.5133,33315.8086,11247.293,39547.8172,45281.0628,11205.0355,34191.4016,28091.0841,45520.5178,57155.2797,13293.7792,38306.2224,17024.7319,49764.7,91559.562,49395.9877,47328.3947,8875.008,129306.5962,22206.4233,59123.9786,14013.1842,6012.6607,19216.3234,83211.1095,19833.3512,10661.4345,15012.4068,8236.4547,44706.7024,50510.6088,17269.3532,29694.4752,9684.5383,146892.0028,18146.7271,19910.8989,123571.9002,35099.4468
2019-02-15,17155.972,33723.0602,11214.358,39959.2207,45153.0297,11543.9021,34386.2244,29226.1932,45885.5408,57091.938,13389.4506,39476.1433,17633.9198,50178.6796,93867.5963,50305.3345,48178.0321,8990.568,131180.7961,22771.1739,59793.259,14313.1002,6055.2785,19830.3409,86161.3074,20068.4418,10797.1769,15360.1639,8392.8714,45001.2761,52629.0174,17856.9321,31366.6674,9693.6661,148583.92,18236.6514,20585.152,124300.442,35711.2598
2019-02-18,17114.1486,33749.3345,11487.2478,39813.2388,45579.8069,11636.9973,34276.6365,29942.8025,45949.9566,57429.7601,13330.2254,39429.8098,17420.9998,50352.9867,94054.7397,50390.2123,48142.1319,9036.792,130796.8535,22835.108,60033.1897,14194.7123,6161.823,20339.3291,86378.6904,20068.4418,10833.9404,15440.4156,8390.6369,45151.9882,53022.704,17892.4601,31262.1554,9930.9875,149038.4363,18389.5227,20467.6685,125925.6507,36163.4695
2019-02-19,17063.9605,33460.3172,11442.5503,39667.2569,45195.7074,11476.8735,34300.9894,29971.4669,45864.0689,57577.5573,13193.5519,39313.976,17423.957,50461.9287,93149.6507,50414.4656,48034.4314,8903.898,130796.8535,22792.4853,60007.9338,14261.7988,6218.6467,20230.2602,86285.5263,19849.9458,10915.9515,15360.1639,8399.575,45480.8147,52791.4912,17919.7894,31144.5794,9620.6441,150124.2459,18218.6665,20260.2846,125028.9838,36323.0729
2019-02-20,17281.4423,33788.7459,11522.5353,40078.6604,45793.1955,11756.1558,34361.8715,30355.5695,46465.2832,57957.6072,13371.2275,40194.3126,17734.4654,51202.7342,92563.303,51311.6847,48489.1669,8846.118,131113.8727,22856.4193,59919.5383,14127.6258,6374.912,20456.4772,86269.9989,19888.6666,10983.8227,15547.4177,8509.0666,45816.4918,53197.6757,18130.2246,31288.2834,9419.8337,149795.9727,18524.4092,20733.2834,125757.5257,36296.4723
2019-02-21,17072.3251,33486.5915,11322.5729,40596.2325,45729.1789,12180.6701,34410.5772,30074.6586,46744.4185,58210.9738,13348.4486,40541.8138,17722.6365,51529.5602,91191.0566,51869.4297,49099.4699,8828.784,131391.2646,22803.141,60159.469,14025.0229,6367.809,20181.7851,86456.3272,19883.1351,11173.2965,15552.7679,8442.0309,46446.7426,51985.3711,18009.9759,31314.4114,9124.0948,149972.7352,18596.3487,20717.9595,126373.9841,36296.4723
